variable_id,variable_name,css_name,source,rule_id,selector,property,value,important,conditions,page_candidates,native_style,component_candidates,status,candidate_mapping_status,native_style_id
variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59,siva-crta,--siva-crta,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-85d8ac04e0e1,.nav-dropdown,border-bottom,1px solid var(--siva-crta),False,"[""screen and (max-width: 991px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f20f"", ""name"": ""Nav Dropdown"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived,
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-225d935b700e,.nav-dropdown-toggle,color,var(--crna),False,"[""screen and (max-width: 991px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f24e"", ""name"": ""Nav Dropdown Toggle"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived,
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-d28c04b67d9c,.nav-dropdown-toggle:hover,color,var(--crna),False,"[""screen and (max-width: 991px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]",[],[],extracted,derived,
variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59,siva-crta,--siva-crta,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-4f873d91a0b2,.nav-link,border-bottom,1px solid var(--siva-crta),False,"[""screen and (max-width: 991px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f268"", ""name"": ""Nav Link"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived,
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-dccfb800b9e5,.gradient,background-image,"linear-gradient(0deg, #5582a300 75%, var(--tamana-call))",False,"[""screen and (max-width: 991px)""]","[""/""]","[{""id"": ""8c6cb48f-c970-c747-49b1-caf68c1f90d1"", ""name"": ""gradient"", ""isComboClass"": false}]",[],extracted,derived,
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-3eba51903a6e,.section-heading-wrapper,color,var(--crna),False,"[""screen and (max-width: 991px)""]","[""/""]","[{""id"": ""36f7768b-e51f-bf95-9387-fa0be8ed6bf7"", ""name"": ""Section Heading Wrapper"", ""isComboClass"": false}]","[{""id"": ""587b085b-0eb5-6f0e-763d-212fecd904e0"", ""name"": ""Section Benvenuti""}, {""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}]",extracted,derived,
variable-096e3c41-aba9-e979-277d-482de4374333,Transparent,--transparent,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-ec6e3273ecc0,.foto-background,background-color,var(--transparent),False,"[""screen and (max-width: 991px)""]","[""/""]","[{""id"": ""e12b0b0f-9d16-330b-d846-79a9acbbfc41"", ""name"": ""Foto background"", ""isComboClass"": false}]","[{""id"": ""587b085b-0eb5-6f0e-763d-212fecd904e0"", ""name"": ""Section Benvenuti""}, {""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}]",extracted,derived,
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-52e9d60516d6,.div-block-8,color,var(--crna),False,"[""screen and (max-width: 991px)""]","[""/""]","[{""id"": ""e64fd836-08ca-370b-865a-4a09c104966e"", ""name"": ""Div Block 8"", ""isComboClass"": false}]","[{""id"": ""587b085b-0eb5-6f0e-763d-212fecd904e0"", ""name"": ""Section Benvenuti""}]",extracted,derived,
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-836506536141,.whatsapp-container,border-color,var(--bijela),False,"[""screen and (max-width: 991px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""83f2cc56-3a29-3903-e59c-0711f389e2d2"", ""name"": ""whatsapp-container"", ""isComboClass"": false}]","[{""id"": ""511a527c-0818-f243-94fb-c91d2b84e74a"", ""name"": ""WhatsApp""}]",extracted,derived,
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-43101d14c971,.live-icon,border,2px solid var(--bijela),False,"[""screen and (max-width: 991px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""83f2cc56-3a29-3903-e59c-0711f389e2d8"", ""name"": ""live-icon"", ""isComboClass"": false}]","[{""id"": ""511a527c-0818-f243-94fb-c91d2b84e74a"", ""name"": ""WhatsApp""}]",extracted,derived,
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-33e976a405dd,.podloga,background-color,var(--bijela),False,"[""screen and (max-width: 991px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""438b381f-e438-e2d8-5f35-a7a91491adb2"", ""name"": ""podloga"", ""isComboClass"": false}]","[{""id"": ""1b710e68-38ef-1a3b-db46-5efe98f74ee5"", ""name"": ""Fiksni kontakti mobile""}]",extracted,derived,
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-32ae2f96b0eb,.div-block-10,border-radius,var(--zakrivljenost),False,"[""screen and (max-width: 991px)""]",[],"[{""id"": ""438b381f-e438-e2d8-5f35-a7a91491adb3"", ""name"": ""Div Block 10"", ""isComboClass"": false}]","[{""id"": ""1b710e68-38ef-1a3b-db46-5efe98f74ee5"", ""name"": ""Fiksni kontakti mobile""}]",extracted,derived,
variable-096e3c41-aba9-e979-277d-482de4374333,Transparent,--transparent,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-32ae2f96b0eb,.div-block-10,background-color,var(--transparent),False,"[""screen and (max-width: 991px)""]",[],"[{""id"": ""438b381f-e438-e2d8-5f35-a7a91491adb3"", ""name"": ""Div Block 10"", ""isComboClass"": false}]","[{""id"": ""1b710e68-38ef-1a3b-db46-5efe98f74ee5"", ""name"": ""Fiksni kontakti mobile""}]",extracted,derived,
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-b2ff7d8e4b02,.icon-embed-xxsmall,color,var(--crna),False,"[""screen and (max-width: 991px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""438b381f-e438-e2d8-5f35-a7a91491adb4"", ""name"": ""icon-embed-xxsmall"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}, {""id"": ""1b710e68-38ef-1a3b-db46-5efe98f74ee5"", ""name"": ""Fiksni kontakti mobile""}]",extracted,derived,
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-e3d85f1bc431,.gumb-upit,border-radius,var(--zakrivljenost),False,"[""screen and (max-width: 991px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""438b381f-e438-e2d8-5f35-a7a91491adb5"", ""name"": ""Gumb upit"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}, {""id"": ""1b710e68-38ef-1a3b-db46-5efe98f74ee5"", ""name"": ""Fiksni kontakti mobile""}]",extracted,derived,
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-e3d85f1bc431,.gumb-upit,background-color,var(--tamana-call),False,"[""screen and (max-width: 991px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""438b381f-e438-e2d8-5f35-a7a91491adb5"", ""name"": ""Gumb upit"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}, {""id"": ""1b710e68-38ef-1a3b-db46-5efe98f74ee5"", ""name"": ""Fiksni kontakti mobile""}]",extracted,derived,
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-31c48aeed9da,.gumb-vise,background-color,var(--tamana-call),False,"[""screen and (max-width: 991px)""]","[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""696a51c4-dafc-9145-bbed-cbdc5cbc67bb"", ""name"": ""Gumb-vise"", ""isComboClass"": false}]","[{""id"": ""a6383e85-b972-e425-5602-e5554d54c939"", ""name"": ""banner-card""}, {""id"": ""587b085b-0eb5-6f0e-763d-212fecd904e0"", ""name"": ""Section Benvenuti""}, {""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}, {""id"": ""4e75e80f-18e3-7eb0-519d-3b33dc5a3c5c"", ""name"": ""Section Informazioni""}, {""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}, {""id"": ""b3f8e1d2-757e-d6a0-6dbb-b11ab1a23dc2"", ""name"": ""Section Contatti""}]",extracted,derived,
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-dda2205a935c,.teaser-img,border-left,10px none var(--tamana-call),False,"[""screen and (max-width: 991px)""]","[""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/""]","[{""id"": ""b47f39b8-b9d8-5e09-e67c-1a8e34eb5a18"", ""name"": ""teaser-img"", ""isComboClass"": false}]","[{""id"": ""48eb149b-bbbd-805c-69ed-1266a634337f"", ""name"": ""Section Tradizione""}, {""id"": ""1d728e57-fa68-61c7-a4b3-55aca79d3e43"", ""name"": ""Directory cards - Home layout""}, {""id"": ""32a193c4-2226-c41d-04a5-7c80a45fc9bd"", ""name"": ""Directory cards - Su di noi""}, {""id"": ""189b6a3e-5614-be7c-f080-f6f0e377e820"", ""name"": ""Directory cards - Su di noi 2""}, {""id"": ""a48c8fee-76f0-7240-0500-30f49cec6908"", ""name"": ""Directory cards - Informazioni""}, {""id"": ""ddb95103-2171-39b2-bd7f-9df9bbf9b63c"", ""name"": ""Directory cards - Informazioni 2""}]",extracted,derived,
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-f955a41d5667,".teaser-img._3, .teaser-img._2, .teaser-img._4",border-left-color,var(--tamana-call),False,"[""screen and (max-width: 991px)""]","[""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/""]",[],[],extracted,derived,
variable-096e3c41-aba9-e979-277d-482de4374333,Transparent,--transparent,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-f8fbf7a61d77,.teaser-copy,background-color,var(--transparent),False,"[""screen and (max-width: 991px)""]",[],"[{""id"": ""b47f39b8-b9d8-5e09-e67c-1a8e34eb5a1b"", ""name"": ""teaser-copy"", ""isComboClass"": false}]",[],extracted,derived,
